doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemical_level_type	chemical_base_label	chebi_label	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
401	00401-38478579-abstract.txt	38478579	strains	strain	AUTO:IT-9T	IT-9T	770:775; 1543:1548	...uence identity with Methylomarinovum caldicuralii [[IT-9T]], the only species of the genus Methylomarinovum w...; ...ete genome sequences of IN45T and M. caldicuralii [[IT-9T]], such as digital DNA-DNA hybridisation (51.2 %), ...							0	0	1									0	
401	00401-38478579-abstract.txt	38478579	strains	strain	AUTO:JCM%2035101T	JCM 35101T	1912:1922	"...Methylomarinovum tepidoasis sp. nov. with IN45T (=[[JCM 35101T]] =DSM 113422T) as the type strain.
"							0	0	1									0	
401	00401-38478579-abstract.txt	38478579	study_taxa	taxon_candidate	AUTO:Methylomarinovum%20caldicuralii	Methylomarinovum caldicuralii	740:769	...comparison revealed 99.1 % sequence identity with [[Methylomarinovum caldicuralii]] IT-9T, the only species of the genus Methylomarin...							0	1	0				NCBITaxon:438856	NCBITaxon:438856	Methylomarinovum caldicuralii	biolink:OrganismTaxon	name	10	out:biolink:subclass_of:NCBITaxon:1486720|out:METPO:2000517:mediadive.medium:1412|out:METPO:2000517:mediadive.medium:J524|out:METPO:2000103:pathways:methane_oxidation|out:METPO:2000103:GO:0120253
401	00401-38478579-abstract.txt	38478579	study_taxa	taxon_candidate	AUTO:Methylomarinovum%20tepidoasis	Methylomarinovum tepidoasis	1862:1889	...ts a novel species, for which we propose the name [[Methylomarinovum tepidoasis]] sp. nov. with IN45T (=JCM 35101T =DSM 113422T) as...							0	1	0				NCBITaxon:2840183	NCBITaxon:2840183	Methylomarinovum tepidoasis	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:DSM-113422|in:biolink:subclass_of:kgmicrobe.strain:JCM-35101|in:biolink:subclass_of:kgmicrobe.strain:bacdive_176050|out:biolink:subclass_of:NCBITaxon:1486720
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:methane	methane	276:283; 1058:1065	...rmophilic obligate methanotroph that grew only on [[methane]] or methanol at temperatures between 25 and 56 °C ...; ...plasmid. The genome encodes genes for particulate [[methane]] monooxygenase and two types of methanol dehydroge...	AUTO:IN45T	IN45T	uses_for_growth	chemical_name	methane	methane	1	0	0	METPO:2000012	uses for growth	label	CHEBI:16183	CHEBI:16183	methane	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	83	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:18310|out:biolink:subclass_of:CHEBI:37176|out:biolink:subclass_of:CHEBI:64708|out:biolink:related_to:CHEBI:35230
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:methanol	methanol	287:295; 1097:1105	...bligate methanotroph that grew only on methane or [[methanol]] at temperatures between 25 and 56 °C (optimum 45-...; ...articulate methane monooxygenase and two types of [[methanol]] dehydrogenase (mxaFI and xoxF). Genes involved in...	AUTO:IN45T	IN45T	uses_for_growth	chemical_name	methanol	methanol	1	0	0	METPO:2000012	uses for growth	label	CHEBI:17790	CHEBI:17790	methanol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	629	out:biolink:subclass_of:CHEBI:134179|out:biolink:subclass_of:CHEBI:15734|out:biolink:subclass_of:CHEBI:50584|out:biolink:subclass_of:CHEBI:64708|out:biolink:related_to:CHEBI:131604
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:N2O	N2O	1349:1352; 1401:1404	...5T performs partial denitrification of nitrate to [[N2O]], and its occurrence was indirectly confirmed by N...; ...O, and its occurrence was indirectly confirmed by [[N2O]] production in cultures grown with nitrate. Genomi...	AUTO:IN45T	IN45T	produces	chemical_name	N2O	N2O	1	0	0	METPO:2000202	produces	label	CHEBI:17045	CHEBI:17045	dinitrogen oxide	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	43	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:35196|out:biolink:related_to:CHEBI:35480|out:biolink:related_to:CHEBI:35620|out:biolink:related_to:CHEBI:38869
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	516:520	...smic membrane system. It required 1.5-4.0 % (w/v) [[NaCl]] (optimum 2-3 %) for growth. The major phospholipi...	AUTO:IN45T	IN45T	requires_for_growth	chemical_name	NaCl	NaCl	1	0	0	METPO:2000018	requires for growth	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:nitrate	nitrate	1338:1345; 1439:1446	...ed that [[IN45T]] performs partial denitrification of [[nitrate]] to N2O, and its occurrence was indirectly confirm...; ...onfirmed by N2O production in cultures grown with [[nitrate]]. Genomic relatedness indices between the complete...	AUTO:IN45T	IN45T	uses_as_electron_acceptor	chemical_name	nitrate	nitrate	1	0	0	METPO:2000008	uses as electron acceptor	label	CHEBI:17632	CHEBI:17632	nitrate	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	25573	out:biolink:subclass_of:CHEBI:33458|out:biolink:subclass_of:CHEBI:62764|out:biolink:subclass_of:CHEBI:79389|out:biolink:related_to:CHEBI:48107|in:METPO:2000019:kgmicrobe.strain:bacdive_1006
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:1.5-4.0%20%25%20%28w/v%29%20NaCl	1.5-4.0 % (w/v) NaCl	500:515; 516:520	It required [[1.5-4.0 % (w/v)]] [[NaCl]] (optimum 2-3 %) for growth.	AUTO:IN45T	IN45T	has range NaCl observation	concentration	NaCl	1.5-4.0 % (w/v) NaCl	1	0	0	METPO:2000509	has range NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	1.5-4.0 % (w/v) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
401	00401-38478579-abstract.txt	38478579	chemical_utilization_object	chemical	AUTO:optimum%202-3%20%25%20NaCl	optimum 2-3 % NaCl	516:520; 530:535	It required 1.5-4.0 % (w/v) [[NaCl]] (optimum [[2-3 %]]) for growth.	AUTO:IN45T	IN45T	has optimum NaCl observation	optimum	NaCl	optimum 2-3 % NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	optimum 2-3 % NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
401	00401-38478579-abstract.txt	38478579	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2045-50%20%C2%B0C	temperature optimum 45-50 °C	200:205; 332:350	[[IN45T]] was a moderately thermophilic obligate methanotroph that grew only on methane or methanol at temperatures between 25 and 56 °C[[ (optimum 45-50 °C]]).	AUTO:IN45T	IN45T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
401	00401-38478579-abstract.txt	38478579	temperature_observation	phenotype_observation	AUTO:temperature%20range%2025%20and%2056%20%C2%B0C	temperature range 25 and 56 °C	200:205; 320:332	[[IN45T]] was a moderately thermophilic obligate methanotroph that grew only on methane or methanol at temperatures between [[25 and 56 °C]] (optimum 45-50 °C).	AUTO:IN45T	IN45T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
402	00402-38536076-abstract.txt	38536076	strains	strain	AUTO:CGMCC%202.7213	CGMCC 2.7213	625:637	...me Pichia kurtzmaniana sp. nov. (holotype: strain [[CGMCC 2.7213]]) is proposed. The novel species differs from its ...							0	0	1									0	
402	00402-38536076-abstract.txt	38536076	study_taxa	taxon_candidate	AUTO:Candida	Candida	703:710; 966:973	...he novel species differs from its close relatives [[Candida]] californica by eight (1.5 %) and 26 (11.1 %) mism...; ... the ITS region, respectively. In addition, eight [[Candida]] species which belong to the Pichia clade are tran...							0	1	0				NCBITaxon:5475	NCBITaxon:5475	Candida	biolink:OrganismTaxon	name	47	in:biolink:subclass_of:NCBITaxon:1176388|in:biolink:subclass_of:NCBITaxon:1198502|in:biolink:subclass_of:NCBITaxon:1227364|in:biolink:subclass_of:NCBITaxon:1286810|in:biolink:subclass_of:NCBITaxon:1415815
402	00402-38536076-abstract.txt	38536076	study_taxa	taxon_candidate	AUTO:Pichia	Pichia	62:68; 551:557; 578:584; 831:837; 1002:1008; 1044:1050; 1113:1119; 1144:1150; 1175:1181; 1205:1211; 1236:1242; 1268:1274; 1301:1307; 1340:1346	"...strains belonging to the ascomycetous yeast genus [[Pichia]] were isolated from two soil samples from Yunnan a...; ...the world, represent a novel species of the genus [[Pichia]], for which the name Pichia kurtzmaniana sp. nov. ...; ...l species of the genus Pichia, for which the name [[Pichia]] kurtzmaniana sp. nov. (holotype: strain CGMCC 2.7...; ...omains and the ITS region, respectively; and from [[Pichia]] chibodasensis by 11 (2.1 %) and 20 (8.7 %) mismat...; ...dition, eight Candida species which belong to the [[Pichia]] clade are transferred to the genus Pichia, result...; ... to the Pichia clade are transferred to the genus [[Pichia]], resulting in the proposal of the following new c...; ...n the proposal of the following new combinations: [[Pichia]] cabralensis comb. nov., Pichia californica comb. ...; ... new combinations: Pichia cabralensis comb. nov., [[Pichia]] californica comb. nov., Pichia ethanolica comb. n...; ...lensis comb. nov., Pichia californica comb. nov., [[Pichia]] ethanolica comb. nov., Pichia inconspicua comb. n...; ...fornica comb. nov., Pichia ethanolica comb. nov., [[Pichia]] inconspicua comb. nov., Pichia phayaonensis comb....; ...nolica comb. nov., Pichia inconspicua comb. nov., [[Pichia]] phayaonensis comb. nov., Pichia pseudolambica com...; ...picua comb. nov., Pichia phayaonensis comb. nov., [[Pichia]] pseudolambica comb. nov., Pichia rugopelliculosa ...; ...nsis comb. nov., Pichia pseudolambica comb. nov., [[Pichia]] rugopelliculosa comb. nov., and Pichia thaimueang...; ...omb. nov., Pichia rugopelliculosa comb. nov., and [[Pichia]] thaimueangensis comb. nov.
"							0	1	0				NCBITaxon:4919	NCBITaxon:4919	Pichia	biolink:OrganismTaxon	name	66	in:biolink:subclass_of:NCBITaxon:1164989|in:biolink:subclass_of:NCBITaxon:1164995|in:biolink:subclass_of:NCBITaxon:1164996|in:biolink:subclass_of:NCBITaxon:1171599|in:biolink:subclass_of:NCBITaxon:1202978
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-1T	JI20-1T	288:295; 307:314; 461:468; 667:674; 1676:1683	... obtained after 4 weeks of incubation, were named [[JI20-1T]]-JI20-8 and JI20-1T was selected as the type strai...; ...eeks of incubation, were named JI20-1T-JI20-8 and [[JI20-1T]] was selected as the type strain. The strains have...; ... analysis based on the complete genome for strain [[JI20-1T]] and draft genomes for the other strains. In that ...; ...Previous phylogenomic analysis showed that strain [[JI20-1T]] is most closely related to the Permian isolate Ha...; ...hemotaxonomic characterization, we propose strain [[JI20-1T]] (=DSM 114402T = HAMBI 3616T) as the type strain o...							0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-2	JI20-2									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-3	JI20-3									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-4	JI20-4									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-5	JI20-5									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-6	JI20-6									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-7	JI20-7									0	0	1									0	
403	00403-38512754-abstract.txt	38512754	strains	strain	AUTO:JI20-8	JI20-8	296:302	...d after 4 weeks of incubation, were named JI20-1T-[[JI20-8]] and JI20-1T was selected as the type strain. The ...							0	0	1									0	
403	00403-38512754-abstract.txt	38512754	study_taxa	taxon_candidate	AUTO:Halobacterium%20hubeiense	Halobacterium hubeiense	534:557; 1793:1816	"...es for the other strains. In that study, the name [[Halobacterium hubeiense]] was suggested, based on the location of the drill...; ...species in the genus Halobacterium, with the name [[Halobacterium hubeiense]] sp. nov.
"							0	1	0				NCBITaxon:1407499	NCBITaxon:1407499	Halobacterium hubeiense	biolink:OrganismTaxon	name	6	out:biolink:subclass_of:NCBITaxon:2239|in:biolink:subclass_of:kgmicrobe.strain:DSM-114402|in:biolink:subclass_of:kgmicrobe.strain:HAMBI-3616|in:biolink:subclass_of:kgmicrobe.strain:bacdive_174383|in:biolink:location_of:ENVO:00001995
403	00403-38512754-abstract.txt	38512754	study_taxa	taxon_candidate	AUTO:Halobacterium%20noricense	Halobacterium noricense	722:745; 1566:1589	...1T is most closely related to the Permian isolate [[Halobacterium noricense]] from Alpine rock salt. The orthologous average nu...; ...ucosyl diether, a profile compatible with that of [[Halobacterium noricense]]. Based on genomic, phenotypic, and chemotaxonomic...							0	1	0				NCBITaxon:223182	NCBITaxon:223182	Halobacterium noricense	biolink:OrganismTaxon	name	19	out:biolink:subclass_of:NCBITaxon:2239|out:METPO:2000517:mediadive.medium:J168|out:METPO:2000517:mediadive.medium:372|out:biolink:has_phenotype:METPO:1000608|out:biolink:has_phenotype:METPO:1000602
404	00404-38536071-abstract.txt	38536071	strains	strain	AUTO:DAR%2034855T	DAR 34855T	1112:1122	"... propose the name Xanthomonas rydalmerensis, with [[DAR 34855T]] = ICMP 24941 as the type strain.
"							0	0	1									0	
404	00404-38536071-abstract.txt	38536071	strains	strain	AUTO:ICMP%2024941	ICMP 24941	1125:1135	"...name Xanthomonas rydalmerensis, with DAR 34855T = [[ICMP 24941]] as the type strain.
"							0	0	1				kgmicrobe.strain:ICMP-24941	kgmicrobe.strain:ICMP-24941	ICMP 24941	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:3046274
404	00404-38536071-abstract.txt	38536071	study_taxa	taxon_candidate	AUTO:Xanthomonas	Xanthomonas	255:266; 522:533; 731:742; 893:904; 1080:1091	...t these isolates represented members of the genus [[Xanthomonas]]. To determine their species, further analysis was...; ...hat the isolates represented members of the genus [[Xanthomonas]] but did not allow them to be classified with resp...; ...irmed that the isolates were members of the genus [[Xanthomonas]] and represented a novel species. On the basis the...; ...ypically found in genomes of members of the genus [[Xanthomonas]], we suggest that these isolates are non-pathogeni...; ... the basis of these findings, we propose the name [[Xanthomonas]] rydalmerensis, with DAR 34855T = ICMP 24941 as th...							0	1	0				NCBITaxon:338	NCBITaxon:338	Xanthomonas	biolink:OrganismTaxon	name	72	in:biolink:subclass_of:NCBITaxon:1720302|in:biolink:subclass_of:NCBITaxon:1843580|in:biolink:subclass_of:NCBITaxon:1843581|in:biolink:subclass_of:NCBITaxon:2053930|in:biolink:subclass_of:NCBITaxon:29447
404	00404-38536071-abstract.txt	38536071	study_taxa	taxon_candidate	AUTO:Xanthomonas%20rydalmerensis	Xanthomonas rydalmerensis	1080:1105	... the basis of these findings, we propose the name [[Xanthomonas rydalmerensis]], with DAR 34855T = ICMP 24941 as the type strain....							0	1	0				NCBITaxon:3046274	NCBITaxon:3046274	Xanthomonas rydalmerensis	biolink:OrganismTaxon	name	3	in:biolink:subclass_of:kgmicrobe.strain:ICMP-24941|in:biolink:subclass_of:kgmicrobe.strain:bacdive_176061|out:biolink:subclass_of:NCBITaxon:338
405	00405-38512751-abstract.txt	38512751	strains	strain	AUTO:26-4bT	26-4bT	525:531	...equence similarity to Telmatospirillum siberiense [[26-4bT]] (91.1 %). Phylogenetic analyses based on 16S rRNA...							0	0	1									0	
405	00405-38512751-abstract.txt	38512751	strains	strain	AUTO:CCAM%20827T	CCAM 827T	1254:1263	"...sp. nov. was proposed. The type strain is Y-M2T (=[[CCAM 827T]]=JCM 34765T).
"							0	0	1									0	
405	00405-38512751-abstract.txt	38512751	strains	strain	AUTO:JCM%2034765T	JCM 34765T	1264:1274	"...as proposed. The type strain is Y-M2T (=CCAM 827T=[[JCM 34765T]]).
"							0	0	1									0	
405	00405-38512751-abstract.txt	38512751	strains	strain	AUTO:Y-M2T	Y-M2T	82:87; 179:184; 435:440; 618:623; 710:715; 1025:1030; 1246:1251	"..., motile, and spiral-shaped bacterium, designated [[Y-M2T]], was isolated from oil sludge of Shengli oil fiel...; ...oil field. The optimal growth condition of strain [[Y-M2T]] was at 25 °C, pH 7.0, and in the absence of NaCl....; ...inones. The DNA G+C content was 68.1 mol%. Strain [[Y-M2T]] showed the highest 16S rRNA gene sequence similar...; ...d on 16S rRNA gene and genomes showed that strain [[Y-M2T]] formed a distinct cluster in the order Rhodospiri...; ...er Rhodospirillales. Genomic analysis showed that [[Y-M2T]] possesses a complete nitrogen-fixation cluster wh...; ...omy, and genomic results demonstrated that strain [[Y-M2T]] represents a novel species of a novel genus in a ...; .... nov., sp. nov. was proposed. The type strain is [[Y-M2T]] (=CCAM 827T=JCM 34765T).
"							0	0	1									0	
405	00405-38512751-abstract.txt	38512751	study_taxa	taxon_candidate	AUTO:Oleispirillum%20naphthae	Oleispirillum naphthae	1170:1192	...in the order Rhodospirillales, for which the name [[Oleispirillum naphthae]] gen. nov., sp. nov. was proposed. The type strain...							0	1	0				NCBITaxon:2838853	NCBITaxon:2838853	Oleispirillum naphthae	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:CCAM-827|in:biolink:subclass_of:kgmicrobe.strain:JCM-34765|in:biolink:subclass_of:kgmicrobe.strain:bacdive_175864|out:biolink:subclass_of:NCBITaxon:3135027
405	00405-38512751-abstract.txt	38512751	study_taxa	taxon_candidate	AUTO:Telmatospirillum%20siberiense	Telmatospirillum siberiense	497:524	... the highest 16S rRNA gene sequence similarity to [[Telmatospirillum siberiense]] 26-4bT (91.1 %). Phylogenetic analyses based on 1...							0	1	0				NCBITaxon:382514	NCBITaxon:382514	Telmatospirillum siberiense	biolink:OrganismTaxon	name	17	out:biolink:subclass_of:NCBITaxon:382513|out:METPO:2000517:mediadive.medium:1126|out:biolink:has_phenotype:METPO:1000604|out:METPO:2000103:METPO:1000636|out:METPO:2000103:METPO:1002005
405	00405-38512751-abstract.txt	38512751	chemical_utilization_object	chemical	AUTO:N2	N2	891:893	...passing the nitrogenase genes, was found in every [[N2]]-fixing strain within the order Rhodospirillales. ...	AUTO:Y-M2T	Y-M2T	uses_as_electron_donor	chemical_name	N2	N2	1	0	0	METPO:2000009	uses as electron donor	label	CHEBI:17997	CHEBI:17997	dinitrogen	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	889	out:biolink:subclass_of:CHEBI:138675|out:biolink:subclass_of:CHEBI:25362|out:biolink:subclass_of:CHEBI:33266|out:biolink:related_to:CHEBI:77974|out:biolink:related_to:CHEBI:78017
